Index,monetary,emissions,indipendence,PM_emissions
7260,124228796.255,102730584.187,20714046.0,334482.74860000005
7261,125988726.9,103193637.298,20529118.0,906619.977
7262,111461631.302,106745148.934,21700632.0,289260.574
7263,124250620.33,155273857.0,17347065.0,35505272.8
7264,110760969.56,114881799.4,20798360.0,5685463.73
7265,125973088.33799995,102656032.902,20602864.0,462684.329
7266,124390958.01,101943361.37,20781738.0,1439042.03
7267,124562210.86,103883494.38,20525960.0,1159920.493
7268,95412023.93299998,114571979.096,23375195.0,310858.0617
7269,125885244.355,102013659.5139,20694641.0,175902.3523
7270,125282099.88500002,102129480.788,20714076.0,246328.5526
7271,126437934.14,152397049.0,17105043.0,47065500.6
7272,102812640.23,110785987.353,22325278.0,568597.0499999999
7273,138008403.07,89107253.4,17748715.0,176478203.46
7274,126292642.414,101880381.7968,20696256.0,140684.2979
7275,124844146.27,121494606.7,19033815.0,13118781.7
7276,122442506.45,104058846.17,20680014.0,1049346.26
7277,126353547.92200002,102166076.3115,20649304.0,215500.6807
7278,108965276.143,107703550.611,21909739.0,316935.9707
7279,124043713.94,104024080.37,20551803.0,1136721.283
7280,69014083.7,149949043.9,27634901.0,7790936.0
7281,125135573.787,102456677.891,20671124.0,316988.5281
7282,125432773.133,101844600.2743,20717803.0,884220.86996
7283,124705463.52,105581925.58,20330228.0,2357421.97
7284,124887006.44,102486160.267,20684858.0,312991.98419999995
7285,138946218.62,88897244.78,17848877.0,165655115.97
7286,124830646.57900004,102189160.694,20771736.0,209053.99810000003
7287,123877065.64,125039210.5,18844129.0,15301460.4
7288,101655837.31,111441572.068,22472271.0,450397.029
7289,125458757.73700002,103182159.075,20555133.0,839302.27
7290,113710166.879,105905745.6937,21579960.0,196957.9492
7291,123697199.59000003,106357056.38,20302810.0,2885491.52
7292,95485166.86,114589587.388,23133027.0,686193.177
7293,126103954.52899998,102063355.9242,20676592.0,156947.293
7294,130600421.66300002,94403328.28,18940267.0,93910940.785
7295,125548261.743,147337605.0,17573152.0,29778399.665
7296,75560262.03299999,134735886.83,26788527.0,2087219.9408
7297,125538023.077,102321729.827,20670242.0,232803.2634
7298,130238135.91,94834097.152,19097036.0,84855790.018
7299,124358978.41,115664768.7,19476776.0,9125630.1
7300,125111502.126,102446243.606,20679022.0,273615.8966
7301,126351687.71899998,102994628.646,20539212.0,793219.112
7302,124653607.396,102280257.803,20760078.0,240475.2327
7303,125264620.81999998,149863287.0,17480351.0,31483625.63
7304,109054091.2,108147983.569,21758331.0,536594.388
7305,132168137.94,94915462.93,18803031.0,93543034.23
7306,124528706.05900002,102265759.9409,20816949.0,177658.7322
7307,124524035.89,103155734.697,20613241.0,721783.8219999999
7308,105088319.29,104744084.584,21132744.0,74570890.903
7309,126046365.908,102095679.4437,20673368.0,178255.1145
7310,124737663.08500002,102493813.182,20691005.0,353488.18899999995
7311,124620823.56000002,126601806.6,18715736.0,16283352.9
7312,111370428.247,135561532.9,19289177.0,19626479.226
7313,125784655.38599998,103287486.094,20528709.0,916633.266
7314,125009749.637,102116321.527,20766989.0,215168.2624
7315,125127965.949,102601757.002,20657416.0,341773.1802
7316,95963495.05,114165133.875,23269491.0,351953.9
7317,138550870.69,87977658.357,17879336.0,173272665.42
7318,125676407.33900002,101978485.6937,20716661.0,196957.9492
7319,124625517.37000002,133514933.1,18290000.0,20959570.5
7320,98565381.32,112954612.068,22815634.0,450397.029
7321,125440676.895,102858791.134,20596462.0,625863.216
7322,126094354.539,101926475.9242,20698517.0,156947.293
7323,137170309.44,99488212.1,17427910.0,151522993.55
7324,117485914.5,105048526.832,21117938.0,543056.669
7325,126462497.02100004,102066921.6523,20661364.0,144213.08959999998
7326,103823665.84,109950854.731,22348689.0,403396.982
7327,123305745.78,108156470.25,20170461.0,3884893.49
7328,107239978.55,109101861.421,21895614.0,575796.868
7329,124875600.6,106308987.47,20242572.0,2968667.09
7330,121118049.673,103343306.835,21031099.0,211479.2439
7331,123591066.53000002,122622326.2,19014889.0,13791198.3
7332,112496452.03,106554008.707,21523242.0,494637.832
7333,126395948.093,101983267.2344,20674552.0,136448.818
7334,137427869.0,88276231.63,17867082.0,179165515.71
7335,125221379.67000002,137281685.0,18062559.0,23372999.7
7336,84307329.86999999,123710384.518,24969015.0,1230708.3469999998
7337,125724227.54500002,102125317.7289,20685873.0,192640.198
7338,125817147.683,101777660.2743,20724429.0,575973.04996
7339,125606678.196,102654985.43,20619998.0,437338.505
7340,124679772.44,102586371.379,20686035.0,347276.615
7341,130217136.94,96618920.71,19283166.0,66516026.75
7342,116630927.5,104867538.956,21340052.0,215634.1604
7343,123713210.82999998,126339471.5,18772193.0,16099287.9
7344,89216977.77000001,119352872.177,24073313.0,752178.737
7345,133609324.15,92843905.91,18466221.0,118553408.86
7346,125956127.439,101940714.692,20704372.0,169107.4802
7347,124630659.74,124573536.6,18836284.0,15113248.9
7348,118257122.59,104538429.457,21104773.0,475688.024
7349,126488781.26500002,101974785.511,20671501.0,136005.2834
7350,104717622.083,109559977.163,22320392.0,275946.354
7351,124640587.05,102771306.912,20671370.0,378425.696
7352,121941661.55000004,107597781.5,20335915.0,3319449.39
7353,126257977.222,102451100.475,20616571.0,356383.9123
7354,124711519.03,101670551.182,20744375.0,2352804.632
7355,124952197.18,103297655.206,20571147.0,825475.833
7356,91843619.035,117063009.319,23838852.0,414140.764
7357,125577544.13,102206162.395,20680399.0,235405.4182
7358,124899114.227,102329209.71,20705906.0,303683.7546
7359,123447898.78,164746158.0,16981749.0,61302480.0
7360,118727775.85,116952702.6,19838454.0,8881930.6
7361,137852409.98000002,97278326.6,17122623.0,191047801.77
7362,125677780.329,101953695.6937,20723743.0,196957.9492
7363,124201648.25,128869911.5,18583749.0,17897243.8
7364,98676364.13,112623006.799,22798697.0,609506.851
7365,126194422.004,101993103.9157,20682061.0,148962.3969
7366,125066397.12100002,102243798.255,20708031.0,276642.7269
7367,124293765.95000002,109820467.7,19958933.0,5142896.88
7368,96413434.97,114132802.52,23008328.0,652828.169
7369,126114068.23399998,102095983.4237,20672461.0,156402.9973
7370,125319607.15,101675826.925,20700889.0,1981113.716
7371,125226564.26,105254296.11,20336803.0,2216175.3200000003
7372,115452138.78,105538773.068,21324263.0,344109.00700000004
7373,125944301.39699998,102551680.707,20612023.0,468002.8915
7374,102185877.561,110753679.524,22562535.0,301890.1601
7375,124148077.9,155791939.0,17247736.0,40863911.4
7376,68836071.99000001,146111434.94,29872322.0,484845.485
7377,125194687.83,102344190.99,20683419.0,276271.1391
7378,125825295.027,101914996.7034,20721440.0,181556.4921
7379,124191597.69,121196175.3,19081175.0,12871728.3
7380,124511596.11,102599476.047,20692387.0,394916.62000000005
7381,126786239.21600002,101968235.5084,20661454.0,122554.87277
7382,120264586.69,102853476.925,20997943.0,3793088.316
7383,124041062.89,105736322.29,20351946.0,2385393.9000000004
7384,107554198.1,128043563.2,20047132.0,18720340.1
7385,125798634.461,102837721.6,20582991.0,619348.5140000001
7386,124408758.601,102135854.4323,20808495.0,684492.0696
7387,125112900.779,102493691.63,20671246.0,298870.4443
7388,103893571.71,110119326.694,22279967.0,425491.44
7389,127804097.319,98518420.213,19797847.0,40597903.927
7390,125540114.525,102200164.543,20685281.0,213849.476
7391,125783295.45999998,151540025.0,17403783.0,32408074.82
7392,92814221.17,136803600.2,21495507.0,14915253.55
7393,125549784.62399998,102667722.442,20619541.0,458053.729
7394,125679617.959,102097789.8737,20692411.0,197225.0692
7395,124918181.11,107436871.42,20141941.0,3621640.77
7396,124495094.44,102607438.954,20696576.0,366986.251
7397,138673751.54999998,88666285.68,17785789.0,173492791.96
7398,114293915.95,105680497.04,21514186.0,229706.5121
7399,123877649.625,130390720.5,18511051.0,18831582.3085
7400,123586836.16,103121488.483,20712982.0,476838.087
7401,125488980.17999998,105904341.5,20173020.0,5681753.0
7402,125792263.63099998,101897018.6516,20732244.0,185249.0348
7403,137108825.37,93982533.0,17353484.0,191522773.94
7404,93575070.84,115674125.287,23509208.0,528437.568
7405,126229899.827,101975026.2355,20683128.0,145982.5624
7406,124216189.73999998,101786624.21,20691591.0,3869572.038
7407,124282989.85,126533286.9,18733906.0,16228925.4
7408,97742470.497,119581842.61,22050758.0,5137940.435
7409,125739615.21800002,102499684.238,20633156.0,357124.24399999995
7410,116268386.66,98374150.578,19945140.0,103700320.148
7411,124161470.9,103472364.124,20601081.0,861066.597
7412,106960503.462,108616278.934,22076164.0,289260.574
7413,126165502.36900002,102028759.3764,20677120.0,166022.5208
7414,125572593.29,102091420.695,20699950.0,209053.9982
7415,126176410.84,151588684.0,17271981.0,38063322.1
7416,85918667.56,122398642.037,24863780.0,579668.67
7417,124982590.081,102917977.442,20613097.0,645191.561
7418,126100515.25399998,101878173.4237,20709073.0,156402.9973
7419,124398912.3,111421954.8,19808896.0,6333955.42
7420,122880160.43989998,120451038.0,19208120.0,12313606.208
7421,126160048.435,103111112.23,20533303.0,842182.893
7422,115574021.04,105341980.996,21330747.0,383224.282
7423,123605522.45,113202435.7,19720413.0,7273370.9
7424,92576595.22000004,117118979.629,23439666.0,886896.1900000001
7425,124218140.20999998,109032245.01,20018506.0,4798699.2
7426,125953121.137,102018666.3101,20690111.0,169671.7237
7427,125150321.28000005,133987370.0,18243717.0,21267569.9
7428,126390749.95999998,97871186.16,19608548.0,57253152.46
7429,126332163.628,102186588.7681,20646665.0,234603.9834
7430,109615716.159,107441299.217,21848822.0,330162.3959
7431,123983803.59,104374137.91,20512102.0,1386968.5890000002
7432,119870130.27,110552971.4,20247583.0,4973974.2
7433,126142870.617,102534001.454,20608587.0,423448.825
7434,137215576.82174,88051466.166171,17927413.0,180717927.583122
7435,124753631.23000002,103660162.705,20536006.0,1080570.496
7436,90005872.87,118593696.364,24245219.0,357929.391
7437,125715572.138,102101111.1347,20689623.0,196731.2577
7438,124569110.223,102367493.58,20740558.0,276853.6756
7439,124533337.9,155626923.0,17224876.0,41146799.5
7440,105141489.0,109954264.239,22085169.0,580595.203
7441,124847243.65,106217609.13,20252327.0,2914238.58
7442,118177782.835,104318917.901,21236654.0,214648.43380000003
7443,137623461.279,93544761.15,17383686.0,182965217.99
7444,110923384.56,107023897.935,21691168.0,389192.384
7445,126541154.31599998,101934008.4146,20675818.0,123516.6735
7446,124968861.133,101379565.776,20573313.0,7059208.647
7447,124469379.57,119536800.1,19190507.0,11676850.5
7448,90422892.78,118504397.31,23686173.0,1295301.864
7449,125769182.803,102200072.1815,20673190.0,202616.2226
7450,125830123.173,101953352.1236,20710464.0,180914.3929
7451,125610931.042,103139004.485,20560211.0,742221.8790000001
7452,124169807.25,103194391.529,20638754.0,661694.092
7453,138886727.23,90398063.7,17621019.0,173776514.4
7454,123813884.063,102577244.166,20794840.0,268494.0703
7455,125205623.40000002,151641244.0,17425925.0,32415460.824
7456,110809600.19,168970856.0,17774776.0,61335928.0
7457,125112324.02,106608871.56,20204569.0,3176940.75
7458,125149879.748,102106308.471,20734844.0,264884.1677
7459,124711856.15000002,103844632.06,20522046.0,1144817.4219999998
7460,98248930.99,112803542.422,22966759.0,357749.61600000004
7461,130217466.76900002,95611164.292,19214570.0,74597899.6439
7462,125676209.269,102030045.6937,20704587.0,196957.9492
7463,124933501.71800002,137400798.0,18067236.0,23448525.2784
7464,96373366.28,114059499.585,23144709.0,378133.143
7465,125721299.157,102218219.237,20671566.0,226378.6022
7466,126189078.944,101859793.9157,20707422.0,148962.3969
7467,124677600.73000002,119408810.2,19170438.0,12351147.23
7468,113020100.35,106477127.76,21460079.0,530848.154
7469,126357605.902,102042846.8561,20667607.0,150129.40199999997
7470,99773358.48,110796049.253,22678365.0,5502794.603
7471,123177554.64,107040329.43,20285185.0,3135404.2800000003
7472,67548084.68,147151591.601,29878806.0,989955.245
7473,125730496.455,102185930.2989,20678168.0,192407.098
7474,125224146.93000002,101785751.37,20725002.0,1259063.63
7475,124745145.23,105071999.94,20381501.0,2009232.38
7476,125123765.68400002,102366112.194,20686423.0,269763.2444
7477,126366851.182,102545536.415,20595000.0,493013.836
7478,124204406.642,102367451.805,20805576.0,237261.8224
7479,125383036.82,146606586.0,17491500.0,35176801.5
7480,111650953.86,107615703.17,21469470.0,863564.6749999999
7481,138105744.54000002,91362425.5,17539732.0,178282139.5
7482,125049811.031,102104998.6516,20778132.0,185249.0348
7483,124038842.7,106631169.7,20253624.0,3098592.24
7484,104727882.61,110263654.068,22050570.0,964522.306
7485,126113872.873,102134193.821,20665473.0,181875.4684
7486,124868123.323,102511345.156,20680314.0,341400.4817
7487,124665439.77000004,125951320.6,18759159.0,15816600.5
7488,100399948.0166,118908070.7,21726118.0,5497548.53646
7489,125788901.549,102544537.383,20625750.0,378978.902
7490,113579166.42,105209736.987,21498355.0,3130816.377
7491,124262528.60000002,103609396.079,20577770.0,951086.356
7492,108669104.499,107947560.137,21889141.0,334953.1259
7493,125991082.98999998,101730105.06,20626929.0,2573312.976
7494,125354278.142,102219620.506,20692823.0,237301.8063
7495,137750254.82,100177946.2,16979981.0,200940209.2
7496,75558566.2,134773719.423,27601122.0,569421.3139999999
7497,137865990.21,88561058.55,17928933.0,166284008.867
7498,126103188.36200002,101833456.7793,20722257.0,156419.92719999998
7499,124285980.81,108241704.76,20087239.0,4237454.359999999
7500,122966217.56,104204546.575,20608698.0,1243079.655
7501,126355269.201,102200419.4813,20644520.0,232726.2106
7502,111347826.347,106773871.339,21708020.0,308608.1972
7503,124088587.31000002,104246285.58,20522245.0,1293571.387
7504,90538288.997,120851046.72,23254591.0,3251957.2209
7505,125588451.27199998,102358737.419,20659245.0,280180.57580000005
7506,125706313.71,102011481.1147,20706344.0,193620.5827
7507,125201019.53,104839153.1,20384689.0,1887198.69
7508,124275139.631,102482986.862,20751403.0,284220.4393
7509,127251632.46828,99750511.89363,20118835.0,24299728.4308
7510,110562676.649,107110735.6937,21835921.0,196957.9492
7511,123731076.29,105460177.81,20400027.0,2182984.0
7512,124120471.8,102985619.831,20686798.0,439595.6860000001
7513,125409956.17000002,105622743.58,20288372.0,2543030.99
7514,125859253.36900002,101886361.428,20728146.0,178461.6353
7515,124033593.44,115748931.4,19479435.0,9282993.5
7516,95102891.75,114721984.794,23225438.0,624732.635
7517,126115968.797,102033939.8034,20679808.0,155700.86119999998
7518,137285723.59,88476232.92,17931889.0,170442551.75
7519,125185202.69799998,141906197.0,17832235.0,26310653.7328
7520,74160093.08,137020401.30499998,27914179.0,620846.652
7521,124869651.314,102943069.993,20617803.0,627773.304
7522,125675925.33900002,102001425.6937,20710895.0,196957.9492
7523,130427682.89000005,130772937.1,17143662.0,88775330.1
7524,124494982.28000002,102749191.393,20673223.0,442472.43
7525,126820889.412,102011960.8822,20654944.0,129743.806
7526,124079382.7804,102442999.781,20777469.0,358872.347
7527,123894176.77,108107156.24,20128832.0,3985016.36
7528,106269355.87,110816301.73,21740786.0,1837903.583
7529,126040885.318,102253555.1815,20651205.0,245836.9477
7530,121966456.909,103071128.0033,20979660.0,197070.8121
7531,125387309.70800003,102323533.938,20678621.0,234938.1072
7532,101180183.95000002,111325561.702,22570090.0,437289.237
7533,137920736.25000003,88289030.1,17845636.0,176395594.09
7534,125501502.65000002,102159327.512,20693189.0,218121.9123
7535,125674607.31999998,152073863.0,17388213.0,32800703.119
7536,115887343.75,106639962.8,21090628.0,1183915.934
7537,129893771.015,100272820.514,19055443.0,65026226.971
7538,125825065.008,101893369.3987,20729400.0,181852.3726
7539,123951073.46,108174341.26,20113509.0,4109957.2
7540,96023504.85999998,112583478.731,23051062.0,7826328.787
7541,126188893.226,101933292.61,20691980.0,149093.7843
7542,125067097.48100002,102199970.756,20717054.0,276395.1123
7543,124229016.74,107623410.19,20155400.0,3692442.18
7544,98958393.26,113294575.308,22582195.0,1100290.152
7545,125951194.60400005,102215513.3923,20663411.0,197595.9865
7546,131200280.185,94419054.362,18991490.0,89244994.0178
7547,124767616.11,112135864.7,19735901.0,6825239.4
7548,121104145.72,103721861.529,20919547.0,337834.172
7549,125998903.464,102779414.503,20580804.0,607779.8010000001
7550,106491102.157,108772660.093,22133567.0,294082.0477
7551,124346429.06,154477692.0,17387816.0,34024674.007
7552,107971460.72,108897414.42,21826662.0,593776.814
7553,124803077.64,106977584.87,20182314.0,3399334.62
7554,123313308.593,102638416.835,20881128.0,211479.2439
7555,123695376.88000004,125242228.3,18838055.0,15480216.7
7556,90471526.045,118017781.18,24044020.0,513057.144
7557,126226634.857,101923606.2355,20691706.0,145982.5624
7558,123978886.882,101242176.163,20563978.0,10728653.128
7559,123884762.21,119761289.2,19203493.0,11755375.3
7560,98048318.345,111942110.58,22351254.0,22191652.1313
7561,125733652.154,102324153.501,20655489.0,279696.9821
7562,125793597.59,101793811.37,20706281.0,764194.66
7563,125290038.97,104995788.81,20362112.0,2029069.26
7564,118533527.22000004,104549033.748,21081139.0,410535.387
7565,132684160.19000004,93990167.3,18767644.0,98655444.61
7566,104931962.967,109473874.125,22309120.0,259639.15
7567,123487746.267,129256673.9,18608480.0,17961263.327400003
7568,85373516.79,122862499.161,24820455.0,868550.425
7569,137222076.0739,89733872.7372,17705545.0,182438246.3767
7570,125863569.87900002,101948649.9409,20709075.0,177658.7322
7571,124752686.13,129160523.4,18539912.0,18159959.3
7572,124983928.43,101307854.17,20363519.0,14079853.64
7573,126717179.986,102193489.619,20630481.0,257100.5087
7574,125122439.373,102131414.176,20729597.0,268494.0804
7575,124609579.42,104219800.99,20486555.0,1372112.366
7576,105968743.16,109789982.182,21943957.0,872389.301
7577,126149367.523,102173345.9842,20660496.0,179244.3443
7578,119229212.28,103444559.253,21125635.0,2053327.003
7579,124924824.473,102564048.184,20672507.0,334175.228
7580,100304342.41,111838406.098,22674531.0,381194.711
7581,125723284.573,102303690.878,20657412.0,292997.8018
7582,125045271.105,102353473.948,20692219.0,280942.6497
7583,124227246.75,160590470.0,16986044.0,58595965.0
7584,87622313.42,121531720.17,23996697.0,1929939.773
7585,125621762.234,102299325.496,20668273.0,228791.623
7586,138065502.91000003,88100755.169,17903760.0,172319824.784
7587,124504907.05,116349181.1,19418151.0,9603023.7
7588,120160372.595,103828633.948,21023811.0,280942.6497
7589,126279681.461,102112756.4128,20658887.0,205850.7326
7590,105645215.79,109148499.73,22239716.0,260520.8685
7591,123632257.426,132076191.2,18425435.0,19964001.04
7592,124294694.37,102918672.279,20671594.0,471715.486
7593,127390298.35999998,100910656.6,19968742.0,25993053.65
7594,126215981.52799998,101798582.348,20724373.0,147102.90230000002
7595,124977694.23000002,103809531.907,20504922.0,1215142.136
7596,96141499.79,114062975.49,23089230.0,666636.397
7597,126105610.23200002,102013646.7793,20683179.0,156419.92719999998
7598,124939066.09700002,102289045.884,20709835.0,296823.1916
7599,124222345.31,111336299.5,19833077.0,6150669.1
7600,107775847.841,132843068.1,19809752.0,16959070.343000002
7601,125766019.78300002,103062589.289,20557606.0,752286.2740000001
7602,124452848.36,102280067.512,20801824.0,218121.9123
7603,125097534.454,102575107.161,20664108.0,317761.86
7604,117498238.44,104698152.008,21196424.0,341700.377
7605,138908804.37,88161939.53,17848923.0,171903316.247
7606,125826486.96799998,102087759.3987,20686052.0,181852.3726
7607,125928205.923,146613160.0,17583116.0,29461153.517
7608,80950694.01999998,127803167.97,26099122.0,532947.615
7609,125079525.92,102528014.407,20661583.0,390549.4762
7610,125786221.397,101931049.42,20720197.0,185422.0762
7611,137882786.04999998,97681084.0,17100319.0,191247526.75
7612,123396974.53,103991630.23,20598569.0,1122076.6630000002
7613,126468840.525,102216821.3964,20639223.0,229409.6765
7614,113034432.75300002,105623950.2743,21515872.0,2479684.55996
7615,123498567.21999998,123206819.1,18996699.0,13910349.1
7616,62919347.93,161695245.17999998,31595189.0,3808818.599
7617,125131033.81700002,102412846.489,20679045.0,284387.41309999995
7618,125371189.61900002,102065428.418,20721916.0,234420.6173
7619,124875821.68000002,103987086.04,20497438.0,1246549.1490000002
7620,124463690.17,102676719.517,20686920.0,402210.648
7621,138000408.8,89273181.2,17729536.0,177110777.39
7622,115822820.218,105136184.665,21393754.0,235353.3523
7623,124392108.07600002,138758113.0,18023624.0,24286475.698
7624,112583272.33,106743610.755,21503060.0,431032.71
7625,125586721.12700002,103785012.38,20476790.0,1285499.48
7626,125006399.119,102116693.3957,20778679.0,189713.7204
7627,132487115.65,94775330.7,18507029.0,109974054.6
7628,105994380.35,109184102.503,22061072.0,496246.158
7629,126347748.091,102015176.446,20672756.0,137223.9437
7630,124671066.26000002,102600103.754,20678815.0,415368.952
7631,124923790.89,132983133.0,18315022.0,20510005.8
7632,122204398.43,123796997.5,19043423.0,14223384.5295
7633,125999751.557,103285097.823,20520905.0,920859.762
7634,136513051.23,89189582.017,18100942.0,156508385.314
7635,124439060.87,105968941.15,20301020.0,2635929.88
7636,104712065.577,109580950.503,22311154.0,276354.35850000003
7637,126233051.65299998,101955534.4118,20686035.0,145621.0842
7638,125675263.119,102032688.0033,20704109.0,197070.8121
7639,125615675.45,147455718.0,17542035.0,30698424.6
7640,95911308.87,114457812.037,23092570.0,579668.67
7641,133002093.81,93363120.68,18638706.0,107834125.66
7642,126225172.787,101878596.2355,20700610.0,145982.5624
7643,124649663.97,117710939.6,19309473.0,10567037.4
7644,122422659.785,94851076.696,18625095.0,197425935.352
7645,126113617.61999996,102340363.476,20634195.0,320704.3661
7646,100989793.58,111324175.721,22641094.0,399734.11
7647,123353005.26000002,106528984.27,20327835.0,2770415.05
7648,95918508.76000002,115034159.835,22947698.0,1012708.558
7649,135479528.22000003,93504192.8,17991648.0,139621397.4
7650,108592220.705,107910785.373,22002218.0,204796.5805
7651,123615408.14999998,105792951.22,20370213.0,2432387.9
7652,101285034.27,111264691.369,22533783.0,534835.218
7653,126288332.56899998,101978656.452,20679932.0,141463.5204
7654,125185270.28700005,102213814.125,20704685.0,259639.15
7655,124416675.24,107465246.9,20163116.0,3582385.87
7656,88493128.22,119673174.392,24312920.0,659978.856
7657,125986737.728,102072349.0335,20680518.0,167099.7371
7658,124874946.77500002,101611858.124,20710871.0,2895380.315
7659,125204996.11,103867678.59,20488259.0,1254353.818
7660,124769232.209,102577302.367,20682661.0,331193.3559
7661,125963562.62,103728779.0,20444298.0,1992606.31
7662,118731733.861,104173214.428,21149359.0,287434.6269
7663,125389173.51,156483208.0,16988066.0,56447877.0
7664,95771314.32,114751269.297,23111569.0,544104.4160000001
7665,125103599.75,103848867.267,20492443.0,1276137.518
7666,125854318.49699998,102013066.7857,20696486.0,178682.6747
7667,127589986.82,146292695.0,17266787.0,44239829.1
7668,123572203.68999998,102974791.545,20722810.0,507918.118
7669,126557893.88500002,102016738.392,20663178.0,140417.5667
7670,122877074.53270002,92622542.928411,18896789.0,185232378.135587
7671,123457652.82,108863163.8,20085047.0,4467621.95
7672,114113206.43,148660677.0,18349293.0,30066845.3
7673,125666782.61600004,103787633.83,20474806.0,1261480.959
7674,125502856.70000002,101980507.512,20735727.0,218121.9123
7675,125094836.57400002,102734383.844,20638972.0,435381.416
7676,86118440.65,122128656.402,24959869.0,470100.221
7677,125265169.14,101763907.92,20643098.0,3073340.754
7678,124176254.04,102501233.31,20767127.0,259384.7291
7679,125262778.56,150583730.0,17460396.0,31763881.451
7680,66490952.848,155469501.45900002,31609246.0,637557.3
7681,124767674.212,102744427.182,20652764.0,473400.734
7682,125571511.18900004,102011040.694,20717381.0,209053.99810000003
7683,125315088.46,144570722.0,17661691.0,29705895.6
7684,123880864.86,103288147.063,20644204.0,752184.0240000001
7685,126539280.71100004,102120972.1445,20648816.0,190323.9873
7686,125710048.91,92473925.91,18781142.0,161404392.652
7687,123513675.38000004,117697967.5,19371140.0,10358769.3
7688,110246993.945,121659408.9,20294833.0,10332541.544
7689,125890948.12600002,102754982.568,20589685.0,567182.0970000001
7690,124834316.47,102165940.695,20780753.0,209053.9982
7691,125208137.488,102460137.454,20670732.0,281859.9375
7692,106810467.42000002,108823303.251,22014287.0,401033.58
7693,126387668.531,100807971.5059,20374826.0,12781205.62156
7694,125616834.76500002,102183115.373,20683657.0,204796.5805
7695,126011480.033,150054547.0,17446563.0,31521534.554
7696,118105545.26,107215367.87,20770159.0,2155511.35
7697,138510028.53999996,93604379.46,17362776.0,179292325.31
7698,125789373.337,101902799.42,20729855.0,185422.0762
7699,123843232.75,112438803.4,19750357.0,7007901.3100000005
7700,98212857.41,112794570.59,22913120.0,494786.216
7701,126300211.378,101908435.9093,20690611.0,140188.7937
7702,125219257.676,102147924.576,20715315.0,254818.6484
7703,124678162.65000002,105040076.87,20392354.0,1942966.76
7704,90887960.95,117935702.789,23725240.0,912607.9
7705,125868770.769,102160731.038,20674682.0,181896.0353
7706,126658770.607,98863991.3045,19989261.0,34516158.8335
7707,124701334.46,106914669.98,20195087.0,3310815.53
7708,108325531.65,108263073.116,21865660.0,415783.939
7709,125803196.09000002,102355843.12,20560171.0,2701014.22
7710,96383994.51,113909023.678,23218038.0,342849.374
7711,114010112.0,171615628.0,17519002.0,64050459.0
7712,98721481.81,117622815.81,22096478.0,4071243.36
7713,125790893.846,102482061.234,20634048.0,339919.0315
7714,111880980.804,105727885.997,21612117.0,3871623.41
7715,124281713.33,103358884.816,20608063.0,786854.6969999999
7716,107871772.829,108248407.845,21991465.0,281894.47740000003
7717,126211286.40000004,102027158.4822,20675296.0,162198.0146
7718,125606619.701,102114957.761,20693951.0,205315.6653
7719,125882840.45,150837896.0,17412941.0,32354762.82
7720,93479944.06000002,115875146.013,23500264.0,494260.295
7721,126246202.235,100161714.517,20209135.0,21089115.5516
7722,126269625.355,101829947.911,20709533.0,142494.9852
7723,124552691.70000002,108287544.93,20071587.0,4279361.640000001
7724,136780151.75,91664224.8,17696052.0,167841293.9
7725,126361739.606,102755249.851,20569129.0,617957.7459999999
7726,123988715.053,102524339.277,20769667.0,333332.20670000004
7727,123861524.63,109047361.9,20049418.0,4582924.3100000005
7728,91324560.191,126249804.2,22547446.0,7327062.597999999
7729,125565389.151,102499016.234,20640980.0,357959.856
7730,125682326.147,102044607.2742,20701323.0,196334.3642
7731,125000908.96,105995812.89,20274235.0,2673957.45
7732,124092185.57,102657326.364,20729786.0,357929.391
7733,137848485.45,88663686.34,17800696.0,177103678.75
7734,111635735.141,106669914.886,21729803.0,225535.6664
7735,123341601.69000004,123341991.0,18984555.0,14159985.2
7736,115211454.09,105972696.771,21275168.0,528762.296
7737,125145315.66000004,106077069.9,20253590.0,2840350.48
7738,125437562.88,101994441.4987,20748811.0,195879.6472
7739,135627503.83999997,94803527.15,17790994.0,147486799.217
7740,83102636.14999999,125164378.439,25577903.0,578717.0029999999
7741,126099053.509,102009265.9242,20684148.0,156947.293
7742,123116030.87000002,102915437.365,20787956.0,432413.308
7743,123980960.76,127161051.7,18714711.0,16550946.4
7744,109972921.70000002,154467572.0,18509951.0,31211060.394
7745,125587315.86900002,104139603.01,20440024.0,1481210.1919999998
7746,124857802.47800004,102171758.418,20765170.0,234420.6172
7747,125001031.346,102870700.907,20631573.0,475994.846
7748,95601591.22,114372064.883,23300636.0,382286.369
7749,137230350.553,89330198.963,18064955.0,153824414.869
7750,125571158.17000002,102048540.695,20708391.0,209053.9982
7751,125234779.678,142838675.0,17782620.0,26966430.3901
7752,103833710.81,110281099.14,22261314.0,450329.463
7753,125517365.69,103195923.967,20549416.0,877150.6810000001
7754,126109357.31,101927373.8294,20697448.0,155677.5228
7755,138516678.48000002,98279971.3,17064148.0,186680746.3
7756,123204014.85999998,103206051.323,20727852.0,552212.308
7757,126521277.65600002,102066036.151,20658633.0,149150.7406
7758,109448605.1876,106968657.07549,21840615.0,2192798.48277
7759,123291380.05,110175753.5,19984395.0,5288036.24
7760,81640843.95,126803345.9,25456303.0,1417849.971
7761,125688031.929,102216110.4833,20675411.0,206886.6521
